DateTime,MWh,LME,Hour,WeekDay,Month,Day,energy,daily_max_energy,DR_underclock_threshold,DR_flag,energy_daily_avg_no_dr,energy_savings,DR_percent,curtailment_start,curtailment_end,DR_active,induced_emissions,avoided_emissions,net_emissions
2023-07-01 00:00:00,27.18743333,0.677012,0,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,18.99224020080996,0.0,18.99224020080996
2023-07-01 01:00:00,27.26955,0.716117,1,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,20.08925406917961,0.0,20.08925406917961
2023-07-01 02:00:00,27.29501667,0.685273,2,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,19.22398630914909,0.0,19.22398630914909
2023-07-01 03:00:00,27.24051667,0.597993,3,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,16.775517560106692,0.0,16.775517560106692
2023-07-01 04:00:00,27.344,0.557712,4,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,15.64551332454096,0.0,15.64551332454096
2023-07-01 05:00:00,27.3426,0.5527150000000001,5,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,15.505332316990954,0.0,15.505332316990954
2023-07-01 06:00:00,27.34738333,0.555425,6,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,15.581356037315249,0.0,15.581356037315249
2023-07-01 07:00:00,27.59923333,0.54847,7,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,15.3862471905051,0.0,15.3862471905051
2023-07-01 08:00:00,27.9014,0.5349579999999999,8,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,15.00719460415014,0.0,15.00719460415014
2023-07-01 09:00:00,27.8082,0.5786509999999999,9,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,16.23291578943783,0.0,16.23291578943783
2023-07-01 10:00:00,28.05303333,0.63832,10,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,17.9068122352056,0.0,17.9068122352056
2023-07-01 11:00:00,28.03026667,0.6511290000000001,11,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,18.266143539129573,0.0,18.266143539129573
2023-07-01 12:00:00,28.0266,0.776418,12,5,7,1,28.05303333,28.05303333,25.247729997,False,28.05303333,0.0,0.0,False,False,False,21.780880032011943,0.0,21.780880032011943
