DateTime,MWh,LME,Hour,WeekDay,Month,Day,energy,daily_max_energy,DR_underclock_threshold,DR_flag,energy_daily_avg_no_dr,energy_savings,DR_percent,curtailment_start,curtailment_end,DR_active,induced_emissions,avoided_emissions,net_emissions
2023-07-01 00:00:00,5.26,0.464167,0,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.5065018,0.0,2.5065018
2023-07-01 01:00:00,5.25,0.293825,1,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,1.5866550000000001,0.0,1.5866550000000001
2023-07-01 02:00:00,5.21,0.4399119999999999,2,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.3755247999999995,0.0,2.3755247999999995
2023-07-01 03:00:00,5.21,0.481131,3,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.5981074,0.0,2.5981074
2023-07-01 04:00:00,5.2,0.536146,4,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.8951884000000003,0.0,2.8951884000000003
2023-07-01 05:00:00,5.22,0.5311359999999999,5,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.8681343999999998,0.0,2.8681343999999998
2023-07-01 06:00:00,5.23,0.3639289999999999,6,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,1.9652165999999995,0.0,1.9652165999999995
2023-07-01 07:00:00,5.23,0.457084,7,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.4682536,0.0,2.4682536
2023-07-01 08:00:00,5.24,0.565863,8,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,3.0556602,0.0,3.0556602
2023-07-01 09:00:00,5.26,0.481827,9,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.6018658,0.0,2.6018658
2023-07-01 10:00:00,5.28,0.538479,10,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.9077866000000006,0.0,2.9077866000000006
2023-07-01 11:00:00,5.31,0.4990509999999999,11,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.6948753999999995,0.0,2.6948753999999995
2023-07-01 12:00:00,5.39,0.5787329999999999,12,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,3.1251582,0.0,3.1251582
2023-07-01 13:00:00,5.4,0.553515,13,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.988981,0.0,2.988981
2023-07-01 14:00:00,0.02,0.510803,14,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.7583362,0.0,2.7583362
2023-07-01 15:00:00,0.02,0.500006,15,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.7000324,0.0,2.7000324
2023-07-01 16:00:00,0.02,0.5711459999999999,16,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,3.0841884,0.0,3.0841884
2023-07-01 17:00:00,0.02,0.4890779999999999,17,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.6410211999999995,0.0,2.6410211999999995
2023-07-01 18:00:00,0.02,0.474371,18,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.5616034,0.0,2.5616034
2023-07-01 19:00:00,0.02,0.445283,19,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.4045282,0.0,2.4045282
2023-07-01 20:00:00,5.36,0.489639,20,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.6440506,0.0,2.6440506
2023-07-01 21:00:00,5.33,0.439753,21,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.3746662,0.0,2.3746662
2023-07-01 22:00:00,5.26,0.444266,22,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.3990364,0.0,2.3990364
2023-07-01 23:00:00,5.22,0.441177,23,5,7,1,5.4,5.4,4.59,False,5.400000000000001,8.881784197001252e-16,1.644774851296528e-14,False,False,False,2.3823558,0.0,2.3823558
2023-07-02 00:00:00,5.21,0.429225,0,6,7,2,5.21,5.64,4.794,False,5.372727272727272,0.16272727272727217,3.0287648054145415,False,False,False,2.2362622500000002,0.0,2.2362622500000002
2023-07-02 01:00:00,5.19,0.420913,1,6,7,2,5.19,5.64,4.794,False,5.372727272727272,0.18272727272727174,3.401015228426378,False,False,False,2.18453847,0.0,2.18453847
2023-07-02 02:00:00,5.24,0.492553,2,6,7,2,5.24,5.64,4.794,False,5.372727272727272,0.13272727272727192,2.4703891708967705,False,False,False,2.5809777200000004,0.0,2.5809777200000004
2023-07-02 03:00:00,5.25,0.6173569999999999,3,6,7,2,5.25,5.64,4.794,False,5.372727272727272,0.12272727272727213,2.2842639593908522,False,False,False,3.2411242499999995,0.0,3.2411242499999995
2023-07-02 04:00:00,5.23,0.554981,4,6,7,2,5.23,5.64,4.794,False,5.372727272727272,0.1427272727272717,2.6565143824026882,False,False,False,2.90255063,0.0,2.90255063
2023-07-02 05:00:00,5.24,0.5231910000000001,5,6,7,2,5.24,5.64,4.794,False,5.372727272727272,0.13272727272727192,2.4703891708967705,False,False,False,2.7415208400000006,0.0,2.7415208400000006
2023-07-02 06:00:00,5.23,0.5472670000000001,6,6,7,2,5.23,5.64,4.794,False,5.372727272727272,0.1427272727272717,2.6565143824026882,False,False,False,2.8622064100000006,0.0,2.8622064100000006
2023-07-02 07:00:00,5.23,0.543745,7,6,7,2,5.23,5.64,4.794,False,5.372727272727272,0.1427272727272717,2.6565143824026882,False,False,False,2.8437863500000002,0.0,2.8437863500000002
2023-07-02 08:00:00,5.23,0.5772240000000001,8,6,7,2,5.23,5.64,4.794,False,5.372727272727272,0.1427272727272717,2.6565143824026882,False,False,False,3.0188815200000008,0.0,3.0188815200000008
2023-07-02 09:00:00,5.27,0.5055729999999999,9,6,7,2,5.27,5.64,4.794,False,5.372727272727272,0.10272727272727256,1.9120135363790158,False,False,False,2.6643697099999994,0.0,2.6643697099999994
2023-07-02 10:00:00,5.29,0.60119,10,6,7,2,5.29,5.64,4.794,False,5.372727272727272,0.0827272727272721,1.5397631133671625,False,False,False,3.1802951,0.0,3.1802951
2023-07-02 11:00:00,5.37,0.516808,11,6,7,2,5.37,5.64,4.794,False,5.372727272727272,0.002727272727272023,0.05076142131978386,True,False,True,2.7752589600000004,0.0014094763636359998,2.7738494836363645
2023-07-02 12:00:00,3.77,0.471286,12,6,7,2,3.77,5.64,4.794,True,5.372727272727272,1.6027272727272721,29.830795262267333,False,False,True,1.77674822,0.7553429254545452,1.0214052945454548
2023-07-02 13:00:00,5.52,0.511625,13,6,7,2,5.52,5.64,4.794,False,5.372727272727272,-0.14727272727272744,0.0,False,True,True,2.8241699999999996,0.0,2.8241699999999996
2023-07-02 14:00:00,5.55,0.474638,14,6,7,2,5.55,5.64,4.794,False,5.372727272727272,-0.1772727272727277,0.0,False,False,False,2.6342409,0.0,2.6342409
2023-07-02 15:00:00,5.59,0.580754,15,6,7,2,5.59,5.64,4.794,False,5.372727272727272,-0.21727272727272773,0.0,False,False,False,3.24641486,0.0,3.24641486
2023-07-02 16:00:00,5.62,0.5856950000000001,16,6,7,2,5.62,5.64,4.794,False,5.372727272727272,-0.24727272727272798,0.0,False,False,False,3.2916059000000004,0.0,3.2916059000000004
2023-07-02 17:00:00,5.64,0.492741,17,6,7,2,5.64,5.64,4.794,False,5.372727272727272,-0.26727272727272755,0.0,True,False,True,2.7790592399999996,0.0,2.7790592399999996
2023-07-02 18:00:00,0.02,0.478658,18,6,7,2,0.02,5.64,4.794,True,5.372727272727272,5.352727272727273,99.62774957698817,False,False,True,0.009573159999999999,2.5621257309090906,-2.5525525709090906
2023-07-02 19:00:00,5.6,0.494316,19,6,7,2,5.6,5.64,4.794,False,5.372727272727272,-0.22727272727272751,0.0,False,True,True,2.7681696,0.0,2.7681696
2023-07-02 20:00:00,5.58,0.529982,20,6,7,2,5.58,5.64,4.794,False,5.372727272727272,-0.20727272727272794,0.0,False,False,False,2.9572995599999996,0.0,2.9572995599999996
2023-07-02 21:00:00,5.52,0.4759,21,6,7,2,5.52,5.64,4.794,False,5.372727272727272,-0.14727272727272744,0.0,False,False,False,2.6269679999999997,0.0,2.6269679999999997
2023-07-02 22:00:00,5.44,0.47123,22,6,7,2,5.44,5.64,4.794,False,5.372727272727272,-0.06727272727272826,0.0,True,False,True,2.5634912,0.0,2.5634912
2023-07-02 23:00:00,5.16,0.449092,23,6,7,2,5.16,5.64,4.794,False,5.372727272727272,0.212727272727272,3.959390862944149,False,False,True,2.31731472,0.09553411636363603,2.2217806036363643
2023-07-03 00:00:00,0.92,0.451244,0,0,7,3,0.92,5.65,4.8025,True,5.330588235294117,4.410588235294117,82.74111675126903,False,False,True,0.41514448,1.9902514776470586,-1.5751069976470586
2023-07-03 01:00:00,5.3,0.443471,1,0,7,3,5.3,5.65,4.8025,False,5.330588235294117,0.03058823529411736,0.5738247627455254,False,True,True,2.3503963,0.01356499529411752,2.3368313047058824
2023-07-03 02:00:00,5.2,0.44139,2,0,7,3,5.2,5.65,4.8025,False,5.330588235294117,0.130588235294117,2.449790333259754,False,False,False,2.2952280000000003,0.0,2.2952280000000003
2023-07-03 03:00:00,5.24,0.5116539999999999,3,0,7,3,5.24,5.65,4.8025,False,5.330588235294117,0.09058823529411697,1.6994041050540594,False,False,False,2.68106696,0.0,2.68106696
2023-07-03 04:00:00,5.21,0.381495,4,0,7,3,5.21,5.65,4.8025,False,5.330588235294117,0.12058823529411722,2.2621937762083344,False,False,False,1.98758895,0.0,1.98758895
2023-07-03 05:00:00,5.2,0.40031,5,0,7,3,5.2,5.65,4.8025,False,5.330588235294117,0.130588235294117,2.449790333259754,False,False,False,2.0816120000000002,0.0,2.0816120000000002
2023-07-03 06:00:00,5.21,0.50524,6,0,7,3,5.21,5.65,4.8025,False,5.330588235294117,0.12058823529411722,2.2621937762083344,False,False,False,2.6323004,0.0,2.6323004
2023-07-03 07:00:00,5.19,0.444884,7,0,7,3,5.19,5.65,4.8025,False,5.330588235294117,0.1405882352941168,2.6373868903111735,False,False,False,2.3089479600000002,0.0,2.3089479600000002
2023-07-03 08:00:00,5.18,0.391531,8,0,7,3,5.18,5.65,4.8025,False,5.330588235294117,0.15058823529411747,2.8249834473626096,False,False,False,2.02813058,0.0,2.02813058
2023-07-03 09:00:00,5.19,0.447151,9,0,7,3,5.19,5.65,4.8025,False,5.330588235294117,0.1405882352941168,2.6373868903111735,False,False,False,2.3207136900000003,0.0,2.3207136900000003
2023-07-03 10:00:00,5.23,0.525698,10,0,7,3,5.23,5.65,4.8025,False,5.330588235294117,0.10058823529411676,1.887000662105479,False,False,False,2.7494005400000003,0.0,2.7494005400000003
2023-07-03 11:00:00,5.3,0.529793,11,0,7,3,5.3,5.65,4.8025,False,5.330588235294117,0.03058823529411736,0.5738247627455254,False,False,False,2.8079028999999998,0.0,2.8079028999999998
2023-07-03 12:00:00,5.43,0.5211749999999999,12,0,7,3,5.43,5.65,4.8025,False,5.330588235294117,-0.09941176470588253,0.0,False,False,False,2.8299802499999998,0.0,2.8299802499999998
2023-07-03 13:00:00,5.48,0.540136,13,0,7,3,5.48,5.65,4.8025,False,5.330588235294117,-0.14941176470588324,0.0,True,False,True,2.95994528,0.0,2.95994528
2023-07-03 14:00:00,0.02,0.441239,14,0,7,3,0.02,5.65,4.8025,True,5.330588235294117,5.310588235294118,99.62480688589717,False,False,True,0.00882478,2.343238642352941,-2.334413862352941
2023-07-03 15:00:00,0.02,0.417118,15,0,7,3,0.02,5.65,4.8025,True,5.330588235294117,5.310588235294118,99.62480688589717,False,False,True,0.00834236,2.2151419435294115,-2.2067995835294116
