DateTime,MWh,LME,Hour,WeekDay,Month,Day,energy,daily_max_energy,DR_underclock_threshold,DR_flag,energy_daily_avg_no_dr,energy_savings,DR_percent,curtailment_start,curtailment_end,DR_active,induced_emissions,avoided_emissions,net_emissions
2023-07-01 00:00:00,24.34772496,0.62601,0,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,15.825246700909798,0.0,15.825246700909798
2023-07-01 01:00:00,25.07002674,0.670893,1,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,16.959868428481137,0.0,16.959868428481137
2023-07-01 02:00:00,25.15417272,0.588793,2,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,14.88441794982314,0.0,14.88441794982314
2023-07-01 03:00:00,24.89966965,0.631741,3,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,15.970123761728178,0.0,15.970123761728178
2023-07-01 04:00:00,24.74979997,0.545775,4,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,13.796942569909499,0.0,13.796942569909499
2023-07-01 05:00:00,25.27954298,0.457326,5,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,11.560992272871479,0.0,11.560992272871479
2023-07-01 06:00:00,25.14504627,0.385533,6,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,9.74609804370834,0.0,9.74609804370834
2023-07-01 07:00:00,25.14386845,0.389034,7,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,9.834601723681319,0.0,9.834601723681319
2023-07-01 08:00:00,25.22035424,0.398992,8,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,10.08633541267616,0.0,10.08633541267616
2023-07-01 09:00:00,25.20081781,0.606644,9,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,15.335683071559119,0.0,15.335683071559119
2023-07-01 10:00:00,25.03875803,0.522048,10,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,13.197134853623039,0.0,13.197134853623039
2023-07-01 11:00:00,24.80457721,0.447357,11,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,11.30898050890386,0.0,11.30898050890386
2023-07-01 12:00:00,24.62842092,0.639739,12,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,16.172309546482218,0.0,16.172309546482218
2023-07-01 13:00:00,24.64217607,0.757505,13,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,19.149380205064897,0.0,19.149380205064897
2023-07-01 14:00:00,24.62936166,0.79268,14,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,20.0385881293864,0.0,20.0385881293864
2023-07-01 15:00:00,24.53836396,0.684779,15,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,17.31090016230142,0.0,17.31090016230142
2023-07-01 16:00:00,24.49286319,0.988038,16,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,24.977149086873236,0.0,24.977149086873236
2023-07-01 17:00:00,24.41537015,0.838502,17,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,21.196947347815957,0.0,21.196947347815957
2023-07-01 18:00:00,24.32958495,0.686098,18,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,17.344243879492037,0.0,17.344243879492037
2023-07-01 19:00:00,24.25182552,0.805417,19,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,20.36057366832266,0.0,20.36057366832266
2023-07-01 20:00:00,24.17733986,0.757093,20,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,19.138965033357138,0.0,19.138965033357138
2023-07-01 21:00:00,24.02030997,0.601229,21,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,15.198794346322419,0.0,15.198794346322419
2023-07-01 22:00:00,24.6423974,0.768695,22,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,19.4322582910111,0.0,19.4322582910111
2023-07-01 23:00:00,24.54573962,0.512492,23,5,7,1,25.27954298,25.27954298,22.751588681999998,False,25.27954298,0.0,0.0,False,False,False,12.955563540906159,0.0,12.955563540906159
2023-07-02 00:00:00,24.52132332,0.706462,0,6,7,2,24.52132332,25.26290453,22.736614077000002,False,24.558382054166668,0.03705873416666705,0.15090055234473204,False,False,False,17.32338311529384,0.0,17.32338311529384
2023-07-02 01:00:00,24.51369752,0.388439,1,6,7,2,24.51369752,25.26290453,22.736614077000002,False,24.558382054166668,0.04468453416666662,0.18195227221446894,False,False,False,9.52207615097128,0.0,9.52207615097128
2023-07-02 02:00:00,24.97377524,0.486057,2,6,7,2,24.97377524,25.26290453,22.736614077000002,False,24.558382054166668,-0.41539318583333085,0.0,False,False,False,12.13867827182868,0.0,12.13867827182868
2023-07-02 03:00:00,24.83964431,0.383909,3,6,7,2,24.83964431,25.26290453,22.736614077000002,False,24.558382054166668,-0.2812622558333331,0.0,False,False,False,9.53616300740779,0.0,9.53616300740779
2023-07-02 04:00:00,25.26290453,0.383748,4,6,7,2,25.26290453,25.26290453,22.736614077000002,False,24.558382054166668,-0.7045224758333326,0.0,False,False,False,9.69458908757844,0.0,9.69458908757844
2023-07-02 05:00:00,25.09750895,0.376036,5,6,7,2,25.09750895,25.26290453,22.736614077000002,False,24.558382054166668,-0.5391268958333342,0.0,False,False,False,9.4375668755222,0.0,9.4375668755222
2023-07-02 06:00:00,25.02931145,0.373876,6,6,7,2,25.02931145,25.26290453,22.736614077000002,False,24.558382054166668,-0.47092939583333404,0.0,False,False,False,9.3578588476802,0.0,9.3578588476802
2023-07-02 07:00:00,25.01334533,0.38387,7,6,7,2,25.01334533,25.26290453,22.736614077000002,False,24.558382054166668,-0.4549632758333324,0.0,False,False,False,9.6018728718271,0.0,9.6018728718271
2023-07-02 08:00:00,25.02002904,0.388136,8,6,7,2,25.02002904,25.26290453,22.736614077000002,False,24.558382054166668,-0.4616469858333332,0.0,False,False,False,9.71117399146944,0.0,9.71117399146944
2023-07-02 09:00:00,25.11609001,0.389544,9,6,7,2,25.11609001,25.26290453,22.736614077000002,False,24.558382054166668,-0.5577079558333331,0.0,False,False,False,9.78382216685544,0.0,9.78382216685544
2023-07-02 10:00:00,25.05191008,0.474158,10,6,7,2,25.05191008,25.26290453,22.736614077000002,False,24.558382054166668,-0.49352802583333144,0.0,False,False,False,11.87856357971264,0.0,11.87856357971264
2023-07-02 11:00:00,25.06138873,0.512979,11,6,7,2,25.06138873,25.26290453,22.736614077000002,False,24.558382054166668,-0.5030066758333334,0.0,False,False,False,12.855966129326669,0.0,12.855966129326669
2023-07-02 12:00:00,25.12160975,0.753682,12,6,7,2,25.12160975,25.26290453,22.736614077000002,False,24.558382054166668,-0.5632276958333335,0.0,False,False,False,18.9337050795995,0.0,18.9337050795995
2023-07-02 13:00:00,25.10313016,0.802426,13,6,7,2,25.10313016,25.26290453,22.736614077000002,False,24.558382054166668,-0.5447481058333317,0.0,False,False,False,20.14340432176816,0.0,20.14340432176816
2023-07-02 14:00:00,24.90387364,0.660437,14,6,7,2,24.90387364,25.26290453,22.736614077000002,False,24.558382054166668,-0.34549158583333295,0.0,False,False,False,16.447439595180683,0.0,16.447439595180683
2023-07-02 15:00:00,24.80297494,0.628097,15,6,7,2,24.80297494,25.26290453,22.736614077000002,False,24.558382054166668,-0.24459288583333105,0.0,False,False,False,15.57867415088918,0.0,15.57867415088918
2023-07-02 16:00:00,24.43698056,0.754709,16,6,7,2,24.43698056,25.26290453,22.736614077000002,False,24.558382054166668,0.12140149416666901,0.4943383236684828,False,False,False,18.44280916145704,0.0,18.44280916145704
2023-07-02 17:00:00,24.25906183,0.54494,17,6,7,2,24.25906183,25.26290453,22.736614077000002,False,24.558382054166668,0.29932022416666726,1.2188108463598215,False,False,False,13.219733153640199,0.0,13.219733153640199
2023-07-02 18:00:00,23.62844884,0.654684,18,6,7,2,23.62844884,25.26290453,22.736614077000002,False,24.558382054166668,0.9299332141666667,3.786622474215034,False,False,False,15.469167400366562,0.0,15.469167400366562
2023-07-02 19:00:00,23.6244391,0.644089,19,6,7,2,23.6244391,25.26290453,22.736614077000002,False,24.558382054166668,0.9339429541666675,3.8029498527498116,False,False,False,15.2162413554799,0.0,15.2162413554799
2023-07-02 20:00:00,23.56157698,0.834553,20,6,7,2,23.56157698,25.26290453,22.736614077000002,False,24.558382054166668,0.9968050741666659,4.058919972692355,False,False,False,19.66338475338994,0.0,19.66338475338994
2023-07-02 21:00:00,23.47884966,0.647811,21,6,7,2,23.47884966,25.26290453,22.736614077000002,False,24.558382054166668,1.079532394166666,4.395779786248209,False,False,False,15.209857077094261,0.0,15.209857077094261
2023-07-02 22:00:00,23.48185322,0.653337,22,6,7,2,23.48185322,25.26290453,22.736614077000002,False,24.558382054166668,1.0765288341666661,4.383549501723051,False,False,False,15.341563537195139,0.0,15.341563537195139
2023-07-02 23:00:00,23.49744211,0.772752,23,6,7,2,23.49744211,25.26290453,22.736614077000002,False,24.558382054166668,1.060939944166666,4.320072640887443,False,False,False,18.15769538538672,0.0,18.15769538538672
2023-07-03 00:00:00,25.01301741,0.503594,0,0,7,3,25.01301741,25.33348038,22.800132342,False,24.901162742500002,-0.11185466749999762,0.0,False,False,False,12.59640548957154,0.0,12.59640548957154
2023-07-03 01:00:00,25.19288962,0.384735,1,0,7,3,25.19288962,25.33348038,22.800132342,False,24.901162742500002,-0.2917268774999968,0.0,False,False,False,9.6925863879507,0.0,9.6925863879507
2023-07-03 02:00:00,25.21740898,0.379614,2,0,7,3,25.21740898,25.33348038,22.800132342,False,24.901162742500002,-0.31624623749999614,0.0,False,False,False,9.57288149253372,0.0,9.57288149253372
2023-07-03 03:00:00,25.18403675,0.372619,3,0,7,3,25.18403675,25.33348038,22.800132342,False,24.901162742500002,-0.28287400749999847,0.0,False,False,False,9.38405058974825,0.0,9.38405058974825
2023-07-03 04:00:00,25.33348038,0.370072,4,0,7,3,25.33348038,25.33348038,22.800132342,False,24.901162742500002,-0.43231763749999885,0.0,False,False,False,9.375211751187361,0.0,9.375211751187361
2023-07-03 05:00:00,25.18475175,0.38764,5,0,7,3,25.18475175,25.33348038,22.800132342,False,24.901162742500002,-0.28358900749999805,0.0,False,False,False,9.76261716837,0.0,9.76261716837
