DateTime,MWh,LME,Hour,WeekDay,Month,Day,energy,daily_max_energy,DR_underclock_threshold,DR_flag,energy_daily_avg_no_dr,energy_savings,DR_percent,curtailment_start,curtailment_end,DR_active,induced_emissions,avoided_emissions,net_emissions
2023-07-01 00:00:00,89.05906581,0.485345,0,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,43.30280283419196,0.0,43.30280283419196
2023-07-01 01:00:00,88.22761034,0.4847889999999999,1,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,43.253196145391584,0.0,43.253196145391584
2023-07-01 02:00:00,87.64478634,0.549044,2,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,48.986069866375644,0.0,48.986069866375644
2023-07-01 03:00:00,87.4836556,0.5818300000000001,3,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,51.91125853365731,0.0,51.91125853365731
2023-07-01 04:00:00,87.2459932,0.508113,4,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,45.33417889643404,0.0,45.33417889643404
2023-07-01 05:00:00,87.5069156,0.46928,5,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,41.8694728781168,0.0,41.8694728781168
2023-07-01 06:00:00,87.25379314,0.499382,6,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,44.555193285074424,0.0,44.555193285074424
2023-07-01 07:00:00,87.44695864,0.5825170000000001,7,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,51.972553129351276,0.0,51.972553129351276
2023-07-01 08:00:00,87.16325641,0.398957,8,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,35.59520817216767,0.0,35.59520817216767
2023-07-01 09:00:00,87.16010485,0.406289,9,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,36.249374075556595,0.0,36.249374075556595
2023-07-01 10:00:00,87.07984157,0.484876,10,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,43.26095834309956,0.0,43.26095834309956
2023-07-01 11:00:00,86.96301366,0.620607,11,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,55.370968194829175,0.0,55.370968194829175
2023-07-01 12:00:00,87.06117739,0.5607219999999999,12,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,50.027988772509815,0.0,50.027988772509815
2023-07-01 13:00:00,87.66570341,0.524415,13,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,46.78865414971365,0.0,46.78865414971365
2023-07-01 14:00:00,88.83427157,0.490589,14,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,43.770675992589595,0.0,43.770675992589595
2023-07-01 15:00:00,88.77429975,0.456798,15,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,40.75582055868138,0.0,40.75582055868138
2023-07-01 16:00:00,88.52240384,0.4258929999999999,16,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,37.998455959085824,0.0,37.998455959085824
2023-07-01 17:00:00,87.9399438,0.476536,17,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,42.516858011094165,0.0,42.516858011094165
2023-07-01 18:00:00,83.19383457,0.471449,18,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,42.062992496836195,0.0,42.062992496836195
2023-07-01 19:00:00,84.53909459,0.464578,19,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,41.449957319233185,0.0,41.449957319233185
2023-07-01 20:00:00,87.04959535,0.534267,20,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,47.66765612464378,0.0,47.66765612464378
2023-07-01 21:00:00,89.22066331,0.478613,21,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,42.70216932878903,0.0,42.70216932878903
2023-07-01 22:00:00,87.35099204,0.480177,22,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,42.84171044620587,0.0,42.84171044620587
2023-07-01 23:00:00,86.89292122,0.4194879999999999,23,5,7,1,89.22066331,89.22066331,80.29859697900001,False,89.22066331,0.0,0.0,False,False,False,37.426997610585275,0.0,37.426997610585275
2023-07-02 00:00:00,86.95319376,0.4208179999999999,0,6,7,2,86.95319376,90.29190361,81.262713249,False,87.424188185,0.47099442500000066,0.5387461236738285,False,False,False,36.59146909169567,0.0,36.59146909169567
2023-07-02 01:00:00,86.83779527,0.449814,1,6,7,2,86.83779527,90.29190361,81.262713249,False,87.424188185,0.5863929150000047,0.6707444783577828,False,False,False,39.06085604157978,0.0,39.06085604157978
2023-07-02 02:00:00,86.75617714,0.481982,2,6,7,2,86.75617714,90.29190361,81.262713249,False,87.424188185,0.6680110450000001,0.7641032291731541,False,False,False,41.814915770291485,0.0,41.814915770291485
2023-07-02 03:00:00,86.68056756,0.515444,3,6,7,2,86.68056756,90.29190361,81.262713249,False,87.424188185,0.7436206250000055,0.8505891109064868,False,False,False,44.67897846539664,0.0,44.67897846539664
2023-07-02 04:00:00,86.6559993,0.519755,4,6,7,2,86.6559993,90.29190361,81.262713249,False,87.424188185,0.7681888850000007,0.87869147080259,False,False,False,45.0398889161715,0.0,45.0398889161715
2023-07-02 05:00:00,86.73434094,0.480783,5,6,7,2,86.73434094,90.29190361,81.262713249,False,87.424188185,0.6898472450000099,0.7890805271651032,False,False,False,41.70039664015602,0.0,41.70039664015602
2023-07-02 06:00:00,86.86080628,0.483744,6,6,7,2,86.86080628,90.29190361,81.262713249,False,87.424188185,0.563381905,0.6444233760659198,False,False,False,42.01839387311232,0.0,42.01839387311232
2023-07-02 07:00:00,86.70834897,0.590202,7,6,7,2,86.70834897,90.29190361,81.262713249,False,87.424188185,0.7158392150000026,0.8188113951772723,False,False,False,51.17544097879194,0.0,51.17544097879194
2023-07-02 08:00:00,86.74136782,0.579908,8,6,7,2,86.74136782,90.29190361,81.262713249,False,87.424188185,0.682820365000012,0.7810428431489495,False,False,False,50.30201312976055,0.0,50.30201312976055
2023-07-02 09:00:00,86.75240907,0.639663,9,6,7,2,86.75240907,90.29190361,81.262713249,False,87.424188185,0.6717791150000068,0.7684133292475557,False,False,False,55.49230624294341,0.0,55.49230624294341
2023-07-02 10:00:00,86.75730349,0.6308830000000001,10,6,7,2,86.75730349,90.29190361,81.262713249,False,87.424188185,0.6668846950000074,0.7628148557568528,False,False,False,54.733707897681676,0.0,54.733707897681676
2023-07-02 11:00:00,86.77989714,0.609067,11,6,7,2,86.77989714,90.29190361,81.262713249,False,87.424188185,0.6442910450000028,0.7369711499483486,False,False,False,52.854771611368385,0.0,52.854771611368385
2023-07-02 12:00:00,86.7839647,0.5454479999999999,12,6,7,2,86.7839647,90.29190361,81.262713249,False,87.424188185,0.640223485000007,0.7323184787775413,False,False,False,47.33613997768559,0.0,47.33613997768559
2023-07-02 13:00:00,86.99017895,0.486959,13,6,7,2,86.99017895,90.29190361,81.262713249,False,87.424188185,0.4340092350000049,0.4964406807891537,False,False,False,42.36065055131305,0.0,42.36065055131305
2023-07-02 14:00:00,87.94033412,0.474776,14,6,7,2,87.94033412,90.29190361,81.262713249,False,87.424188185,-0.5161459349999973,0.0,False,False,False,41.75196007215712,0.0,41.75196007215712
2023-07-02 15:00:00,88.66222639,0.466671,15,6,7,2,88.66222639,90.29190361,81.262713249,False,87.424188185,-1.2380382049999952,0.0,False,False,False,41.37608985164769,0.0,41.37608985164769
2023-07-02 16:00:00,89.04910805,0.451908,16,6,7,2,89.04910805,90.29190361,81.262713249,False,87.424188185,-1.6249198649999954,0.0,False,False,False,40.2420043206594,0.0,40.2420043206594
2023-07-02 17:00:00,88.63433416,0.485444,17,6,7,2,88.63433416,90.29190361,81.262713249,False,87.424188185,-1.210145974999989,0.0,False,False,False,43.027005711967035,0.0,43.027005711967035
2023-07-02 18:00:00,88.49536645,0.581486,18,6,7,2,88.49536645,90.29190361,81.262713249,False,87.424188185,-1.0711782650000004,0.0,False,False,False,51.4588166555447,0.0,51.4588166555447
2023-07-02 19:00:00,87.9674948,0.657318,19,6,7,2,87.9674948,90.29190361,81.262713249,False,87.424188185,-0.5433066149999917,0.0,False,False,False,57.82261774694639,0.0,57.82261774694639
2023-07-02 20:00:00,88.44408277,0.702994,20,6,7,2,88.44408277,90.29190361,81.262713249,False,87.424188185,-1.0198945849999888,0.0,False,False,False,62.175659522813376,0.0,62.175659522813376
2023-07-02 21:00:00,90.29190361,0.6619299999999999,21,6,7,2,90.29190361,90.29190361,81.262713249,False,87.424188185,-2.867715425,0.0,False,False,False,59.7669197565673,0.0,59.7669197565673
2023-07-02 22:00:00,86.82101497,0.602019,22,6,7,2,86.82101497,90.29190361,81.262713249,False,87.424188185,0.6031732150000124,0.6899385942522291,False,False,False,52.26790061122443,0.0,52.26790061122443
2023-07-02 23:00:00,86.88230073,0.678692,23,6,7,2,86.88230073,90.29190361,81.262713249,False,87.424188185,0.5418874550000083,0.6198369881952005,False,False,False,58.96632244704516,0.0,58.96632244704516
2023-07-03 00:00:00,86.9014886,0.466663,0,0,7,3,86.9014886,87.71680571,78.945125139,False,86.59848164458333,-0.303006955416663,0.0,False,False,False,40.553709374541796,0.0,40.553709374541796
2023-07-03 01:00:00,86.74627214,0.466946,1,0,7,3,86.74627214,87.71680571,78.945125139,False,86.59848164458333,-0.14779049541667177,0.0,False,False,False,40.50582479068444,0.0,40.50582479068444
2023-07-03 02:00:00,86.73706393,0.468355,2,0,7,3,86.73706393,87.71680571,78.945125139,False,86.59848164458333,-0.13858228541667472,0.0,False,False,False,40.623737576935156,0.0,40.623737576935156
2023-07-03 03:00:00,86.66098062,0.452285,3,0,7,3,86.66098062,87.71680571,78.945125139,False,86.59848164458333,-0.062498975416673375,0.0,False,False,False,39.1954616197167,0.0,39.1954616197167
2023-07-03 04:00:00,86.61854087,0.454618,4,0,7,3,86.61854087,87.71680571,78.945125139,False,86.59848164458333,-0.0200592254166736,0.0,False,False,False,39.37834781323767,0.0,39.37834781323767
2023-07-03 05:00:00,86.71938667,0.44075,5,0,7,3,86.71938667,87.71680571,78.945125139,False,86.59848164458333,-0.12090502541667547,0.0,False,False,False,38.2215696748025,0.0,38.2215696748025
2023-07-03 06:00:00,86.68908973,0.474706,6,0,7,3,86.68908973,87.71680571,78.945125139,False,86.59848164458333,-0.09060808541667598,0.0,False,False,False,41.15183102936938,0.0,41.15183102936938
2023-07-03 07:00:00,86.69926556,0.581518,7,0,7,3,86.69926556,87.71680571,78.945125139,False,86.59848164458333,-0.10078391541667031,0.0,False,False,False,50.41718350992008,0.0,50.41718350992008
2023-07-03 08:00:00,86.70862545,0.6378630000000001,8,0,7,3,86.70862545,87.71680571,78.945125139,False,86.59848164458333,-0.11014380541666924,0.0,False,False,False,55.308223955413354,0.0,55.308223955413354
2023-07-03 09:00:00,86.68616243,0.71075,9,0,7,3,86.68616243,87.71680571,78.945125139,False,86.59848164458333,-0.08768078541666569,0.0,False,False,False,61.612189947122495,0.0,61.612189947122495
2023-07-03 10:00:00,86.73891318,0.5776209999999999,10,0,7,3,86.73891318,87.71680571,78.945125139,False,86.59848164458333,-0.14043153541666697,0.0,False,False,False,50.10221776994477,0.0,50.10221776994477
2023-07-03 11:00:00,86.64433833,0.4969449999999999,11,0,7,3,86.64433833,87.71680571,78.945125139,False,86.59848164458333,-0.04585668541666621,0.0,False,False,False,43.05747071140184,0.0,43.05747071140184
2023-07-03 12:00:00,83.63763196,0.439285,12,0,7,3,83.63763196,87.71680571,78.945125139,False,86.59848164458333,2.960849684583337,3.419054963036452,False,False,False,36.74075715554859,0.0,36.74075715554859
2023-07-03 13:00:00,85.89445535,0.456757,13,0,7,3,85.89445535,87.71680571,78.945125139,False,86.59848164458333,0.7040262945833291,0.8129776425789856,False,False,False,39.23289374229995,0.0,39.23289374229995
2023-07-03 14:00:00,85.95572537,0.4436739999999999,14,0,7,3,85.95572537,87.71680571,78.945125139,False,86.59848164458333,0.6427562745833342,0.7422258016270175,False,False,False,38.13632049780937,0.0,38.13632049780937
2023-07-03 15:00:00,86.33158569,0.447129,15,0,7,3,86.33158569,87.71680571,78.945125139,False,86.59848164458333,0.26689595458333315,0.308199346587536,False,False,False,38.60135557798401,0.0,38.60135557798401
2023-07-03 16:00:00,87.50188278,0.470701,16,0,7,3,87.50188278,87.71680571,78.945125139,False,86.59848164458333,-0.9034011354166722,0.0,False,False,False,41.187223726428776,0.0,41.187223726428776
2023-07-03 17:00:00,87.49052333,0.487005,17,0,7,3,87.49052333,87.71680571,78.945125139,False,86.59848164458333,-0.8920416854166717,0.0,False,False,False,42.60832231432665,0.0,42.60832231432665
2023-07-03 18:00:00,87.71680571,0.457896,18,0,7,3,87.71680571,87.71680571,78.945125139,False,86.59848164458333,-1.1183240654166724,0.0,False,False,False,40.165174467386166,0.0,40.165174467386166
2023-07-03 19:00:00,87.01608704,0.465138,19,0,7,3,87.01608704,87.71680571,78.945125139,False,86.59848164458333,-0.41760539541667185,0.0,False,False,False,40.47448869361152,0.0,40.47448869361152
2023-07-03 20:00:00,86.55998313,0.528121,20,0,7,3,86.55998313,87.71680571,78.945125139,False,86.59848164458333,0.038498514583324095,0.044456339016807865,False,False,False,45.71414485059873,0.0,45.71414485059873
2023-07-03 21:00:00,84.71267838,0.483686,21,0,7,3,84.71267838,87.71680571,78.945125139,False,86.59848164458333,1.8858032645833305,2.1776401026556407,False,False,False,40.97433655490868,0.0,40.97433655490868
2023-07-03 22:00:00,87.63453787,0.464512,22,0,7,3,87.63453787,87.71680571,78.945125139,False,86.59848164458333,-1.0360562254166723,0.0,False,False,False,40.70729445506944,0.0,40.70729445506944
2023-07-03 23:00:00,87.36153535,0.456459,23,0,7,3,87.36153535,87.71680571,78.945125139,False,86.59848164458333,-0.7630537054166666,0.0,False,False,False,39.876959064325646,0.0,39.876959064325646
2023-07-04 00:00:00,88.06107777,0.456999,0,1,7,4,88.06107777,89.13134414,80.218209726,False,87.25922842583334,-0.801849344166655,0.0,False,False,False,40.243824479812226,0.0,40.243824479812226
2023-07-04 01:00:00,87.91046945,0.48061,1,1,7,4,87.91046945,89.13134414,80.218209726,False,87.25922842583334,-0.6512410241666515,0.0,False,False,False,42.2506507223645,0.0,42.2506507223645
2023-07-04 02:00:00,87.39726402,0.462584,2,1,7,4,87.39726402,89.13134414,80.218209726,False,87.25922842583334,-0.13803559416665223,0.0,False,False,False,40.42857597942768,0.0,40.42857597942768
2023-07-04 03:00:00,87.20267715,0.419297,3,1,7,4,87.20267715,89.13134414,80.218209726,False,87.25922842583334,0.05655127583334263,0.06480836107943451,False,False,False,36.56382092096355,0.0,36.56382092096355
2023-07-04 04:00:00,87.18035904,0.486633,4,1,7,4,87.18035904,89.13134414,80.218209726,False,87.25922842583334,0.07886938583334313,0.09038515152626955,False,False,False,42.424839660712315,0.0,42.424839660712315
2023-07-04 05:00:00,86.88176459,0.4039359999999999,5,1,7,4,86.88176459,89.13134414,80.218209726,False,87.25922842583334,0.3774638358333391,0.43257755385055624,False,False,False,35.094672461426235,0.0,35.094672461426235
2023-07-04 06:00:00,86.75168061,0.5282749999999999,6,1,7,4,86.75168061,89.13134414,80.218209726,False,87.25922842583334,0.5075478158333482,0.5816551727416917,False,False,False,45.828744074247744,0.0,45.828744074247744
2023-07-04 07:00:00,86.64664297,0.538431,7,1,7,4,86.64664297,89.13134414,80.218209726,False,87.25922842583334,0.6125854558333401,0.7020294207093659,False,False,False,46.65323862098007,0.0,46.65323862098007
2023-07-04 08:00:00,86.70192072,0.510411,8,1,7,4,86.70192072,89.13134414,80.218209726,False,87.25922842583334,0.5573077058333382,0.6386805337237497,False,False,False,44.253614056615916,0.0,44.253614056615916
2023-07-04 09:00:00,86.73657281,0.336779,9,1,7,4,86.73657281,89.13134414,80.218209726,False,87.25922842583334,0.5226556158333437,0.5989688715590454,False,False,False,29.21105625437899,0.0,29.21105625437899
2023-07-04 10:00:00,86.73548756,0.359666,10,1,7,4,86.73548756,89.13134414,80.218209726,False,87.25922842583334,0.5237408658333464,0.6002125795536962,False,False,False,31.195805868754956,0.0,31.195805868754956
2023-07-04 11:00:00,86.69478906,0.322507,11,1,7,4,86.69478906,89.13134414,80.218209726,False,87.25922842583334,0.5644393658333371,0.6468534916201863,False,False,False,27.95967633537342,0.0,27.95967633537342
2023-07-04 12:00:00,86.75547688,0.293565,12,1,7,4,86.75547688,89.13134414,80.218209726,False,87.25922842583334,0.5037515458333388,0.5773046071127095,False,False,False,25.468371570277203,0.0,25.468371570277203
