DateTime,MWh,LME,Hour,WeekDay,Month,Day,energy,daily_max_energy,DR_underclock_threshold,DR_flag,energy_daily_avg_no_dr,energy_savings,DR_percent,curtailment_start,curtailment_end,DR_active,induced_emissions,avoided_emissions,net_emissions
2023-07-01 00:00:00,19.0548,0.677012,0,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,12.937293112799999,0.0,12.937293112799999
2023-07-01 01:00:00,19.0026,0.716117,1,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,13.6845661998,0.0,13.6845661998
2023-07-01 02:00:00,19.0037,0.685273,2,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,13.0951558662,0.0,13.0951558662
2023-07-01 03:00:00,18.8984,0.597993,3,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,11.4272874342,0.0,11.4272874342
2023-07-01 04:00:00,18.8612,0.557712,4,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,10.6575416928,0.0,10.6575416928
2023-07-01 05:00:00,18.8936,0.5527150000000001,5,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,10.562052021000001,0.0,10.562052021000001
2023-07-01 06:00:00,18.9079,0.555425,6,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,10.613838495,0.0,10.613838495
2023-07-01 07:00:00,18.9742,0.54847,7,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,10.480932618,0.0,10.480932618
2023-07-01 08:00:00,18.9765,0.5349579999999999,8,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,10.2227264052,0.0,10.2227264052
2023-07-01 09:00:00,19.0034,0.5786509999999999,9,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,11.057673419399999,0.0,11.057673419399999
2023-07-01 10:00:00,19.1094,0.63832,10,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,12.197912208,0.0,12.197912208
2023-07-01 11:00:00,19.0938,0.6511290000000001,11,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,12.442684512600001,0.0,12.442684512600001
2023-07-01 13:00:00,12.0707,0.660128,13,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,False,False,False,12.614650003200001,0.0,12.614650003200001
2023-07-01 14:00:00,15.9864,0.7835700000000001,14,5,7,1,19.1094,19.1094,17.19846,False,19.109399999999997,-3.552713678800501e-15,0.0,True,False,True,14.973552558000003,0.0,14.973552558000003
2023-07-02 07:00:00,13.7328,0.558588,7,6,7,2,13.7328,18.7303,16.85727,True,18.5866625,4.8538625,26.11476105513833,False,False,True,7.670977286399999,2.7113093461499997,4.95966794025
2023-07-02 08:00:00,18.5156,0.562168,8,6,7,2,18.5156,18.7303,16.85727,False,18.5866625,0.07106250000000003,0.38233060938186203,False,True,True,10.408877820799999,0.039949063500000014,10.368928757299999
2023-07-02 09:00:00,18.5737,0.606788,9,6,7,2,18.5737,18.7303,16.85727,False,18.5866625,0.012962500000000432,0.06974086929270079,False,False,False,11.270298275599998,0.0,11.270298275599998
2023-07-02 10:00:00,18.4773,0.658245,10,6,7,2,18.4773,18.7303,16.85727,False,18.5866625,0.10936249999999959,0.5883923485456283,False,False,False,12.1625903385,0.0,12.1625903385
2023-07-02 11:00:00,18.5832,0.757608,11,6,7,2,18.5832,18.7303,16.85727,False,18.5866625,0.0034624999999977035,0.018628949656764378,False,False,False,14.0787809856,0.0,14.0787809856
2023-07-02 12:00:00,18.5852,0.455455,12,6,7,2,18.5852,18.7303,16.85727,False,18.5866625,0.001462499999998812,0.007868545522892085,False,False,False,8.464722266,0.0,8.464722266
2023-07-02 13:00:00,18.6508,0.359863,13,6,7,2,18.6508,18.7303,16.85727,False,18.5866625,-0.06413750000000107,0.0,False,False,False,6.7117328404,0.0,6.7117328404
2023-07-02 14:00:00,18.7054,0.49274,14,6,7,2,18.7054,18.7303,16.85727,False,18.5866625,-0.11873750000000172,0.0,False,False,False,9.216898796,0.0,9.216898796
2023-07-02 15:00:00,18.7076,0.536836,15,6,7,2,18.7076,18.7303,16.85727,False,18.5866625,-0.12093750000000014,0.0,False,False,False,10.042913153599999,0.0,10.042913153599999
2023-07-02 16:00:00,18.7303,0.678339,16,6,7,2,18.7303,18.7303,16.85727,False,18.5866625,-0.14363750000000053,0.0,False,False,False,12.7054929717,0.0,12.7054929717
2023-07-02 17:00:00,18.687,0.650259,17,6,7,2,18.687,18.7303,16.85727,False,18.5866625,-0.10033750000000197,0.0,False,False,False,12.151389933,0.0,12.151389933
2023-07-02 18:00:00,18.6707,1.649467,18,6,7,2,18.6707,18.7303,16.85727,False,18.5866625,-0.08403750000000088,0.0,False,False,False,30.7967035169,0.0,30.7967035169
2023-07-02 19:00:00,18.658,1.3313499999999998,19,6,7,2,18.658,18.7303,16.85727,False,18.5866625,-0.07133750000000205,0.0,False,False,False,24.8403283,0.0,24.8403283
2023-07-02 20:00:00,18.6138,0.947306,20,6,7,2,18.6138,18.7303,16.85727,False,18.5866625,-0.027137500000002035,0.0,False,False,False,17.6329644228,0.0,17.6329644228
2023-07-02 21:00:00,18.5015,0.533178,21,6,7,2,18.5015,18.7303,16.85727,False,18.5866625,0.08516249999999914,0.458191458525699,False,False,False,9.864592767000001,0.0,9.864592767000001
2023-07-02 22:00:00,18.425,0.613086,22,6,7,2,18.425,18.7303,16.85727,False,18.5866625,0.1616624999999985,0.8697769166465389,False,False,False,11.29610955,0.0,11.29610955
